,category,pass_rate,mean_attempts
0,1_01,0.52,1.9807692307692308
1,1_02,0.59,1.4745762711864407
2,2_01,0.55,2.0
3,2_02,0.39,2.58974358974359
4,2_03,0.43,2.0
5,2_04,0.2833333333333333,2.735294117647059
6,3_01,0.09,3.4444444444444446
7,3_02,0.4,2.40625
8,3_03,0.1,1.75
9,3_04,0.5125,2.5853658536585367
10,3_05,0.06,2.6666666666666665
11,3_06,0.4666666666666667,2.517857142857143
12,3_07,0.19,2.8421052631578947
13,3_08,0.15,3.0
14,3_09,0.05732484076433121,1.8888888888888888
